,CPI,Core_CPI,Unemployment,GDP,Industrial_Production,Retail_Sales,Housing_Starts,Consumer_Sentiment,VIX,Inflation_YoY,Core_Inflation_YoY
2021-07-05,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,15.07,0.46359572974770114,0.37138699172933887
2021-07-06,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,16.44,0.46359572974770114,0.37138699172933887
2021-07-07,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,16.2,0.46359572974770114,0.37138699172933887
2021-07-08,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,19.0,0.46359572974770114,0.37138699172933887
2021-07-09,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,16.18,0.46359572974770114,0.37138699172933887
2021-07-12,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,16.17,0.46359572974770114,0.37138699172933887
2021-07-13,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,17.12,0.46359572974770114,0.37138699172933887
2021-07-14,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,16.33,0.46359572974770114,0.37138699172933887
2021-07-15,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,17.01,0.46359572974770114,0.37138699172933887
2021-07-16,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,18.45,0.46359572974770114,0.37138699172933887
2021-07-19,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,22.5,0.0,0.0
2021-07-20,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,19.73,0.0,0.0
2021-07-21,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,17.91,0.0,0.0
2021-07-22,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,17.69,0.0,0.0
2021-07-23,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,17.2,0.0,0.0
2021-07-26,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,17.58,0.0,0.0
2021-07-27,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,19.36,0.0,0.0
2021-07-28,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,18.31,0.0,0.0
2021-07-29,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,17.7,0.0,0.0
2021-07-30,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,18.24,0.0,0.0
2021-08-01,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,18.24,0.28937547110843287,0.13709495081448697
2021-08-02,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,19.46,0.28937547110843287,0.13709495081448697
2021-08-03,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,18.04,0.28937547110843287,0.13709495081448697
2021-08-04,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,17.97,0.28937547110843287,0.13709495081448697
2021-08-05,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,17.28,0.28937547110843287,0.13709495081448697
2021-08-06,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.15,0.28937547110843287,0.13709495081448697
2021-08-09,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.72,0.28937547110843287,0.13709495081448697
2021-08-10,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.79,0.28937547110843287,0.13709495081448697
2021-08-11,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.06,0.28937547110843287,0.13709495081448697
2021-08-12,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,15.59,0.28937547110843287,0.13709495081448697
2021-08-13,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,15.45,0.28937547110843287,0.13709495081448697
2021-08-16,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.12,0.28937547110843287,0.13709495081448697
2021-08-17,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,17.91,0.0,0.0
2021-08-18,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,21.57,0.0,0.0
2021-08-19,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,21.67,0.0,0.0
2021-08-20,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,18.56,0.0,0.0
2021-08-23,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,17.15,0.0,0.0
2021-08-24,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,17.22,0.0,0.0
2021-08-25,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.79,0.0,0.0
2021-08-26,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,18.84,0.0,0.0
2021-08-27,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.39,0.0,0.0
2021-08-30,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.19,0.0,0.0
2021-08-31,272.752,279.021,5.1,21571.421,100.0412,616892.0,1595.0,70.3,16.48,0.0,0.0
2021-09-01,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,16.11,0.4362937760309826,0.2530275498976664
2021-09-02,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,16.41,0.4362937760309826,0.2530275498976664
2021-09-03,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,16.41,0.4362937760309826,0.2530275498976664
2021-09-06,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,16.41,0.4362937760309826,0.2530275498976664
2021-09-07,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,18.14,0.4362937760309826,0.2530275498976664
2021-09-08,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,17.96,0.4362937760309826,0.2530275498976664
2021-09-09,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,18.8,0.4362937760309826,0.2530275498976664
2021-09-10,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,20.95,0.4362937760309826,0.2530275498976664
2021-09-13,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,19.37,0.4362937760309826,0.2530275498976664
2021-09-14,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,19.46,0.4362937760309826,0.2530275498976664
2021-09-15,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,18.18,0.4362937760309826,0.2530275498976664
2021-09-16,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,18.69,0.4362937760309826,0.2530275498976664
2021-09-17,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,20.81,0.0,0.0
2021-09-20,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,25.71,0.0,0.0
2021-09-21,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,24.36,0.0,0.0
2021-09-22,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,20.87,0.0,0.0
2021-09-23,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,18.63,0.0,0.0
2021-09-24,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,17.75,0.0,0.0
2021-09-27,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,18.76,0.0,0.0
2021-09-28,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,23.25,0.0,0.0
2021-09-29,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,22.56,0.0,0.0
2021-09-30,273.942,279.727,4.7,21571.421,98.9955,620529.0,1563.0,72.8,23.14,0.0,0.0
2021-10-01,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,21.15,0.9439954442911347,0.6870984924587376
2021-10-04,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,22.96,0.9439954442911347,0.6870984924587376
2021-10-05,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,21.3,0.9439954442911347,0.6870984924587376
2021-10-06,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,21.0,0.9439954442911347,0.6870984924587376
2021-10-07,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,19.54,0.9439954442911347,0.6870984924587376
2021-10-08,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,18.77,0.9439954442911347,0.6870984924587376
2021-10-11,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,20.0,0.9439954442911347,0.6870984924587376
2021-10-12,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,19.85,0.9439954442911347,0.6870984924587376
2021-10-13,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,18.64,0.9439954442911347,0.6870984924587376
2021-10-14,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,16.86,0.9439954442911347,0.6870984924587376
2021-10-15,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,16.3,0.9439954442911347,0.6870984924587376
2021-10-18,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,16.31,0.9439954442911347,0.6870984924587376
2021-10-19,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,15.7,0.0,0.0
2021-10-20,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,15.49,0.0,0.0
2021-10-21,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,15.01,0.0,0.0
2021-10-22,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,15.43,0.0,0.0
2021-10-25,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,15.24,0.0,0.0
2021-10-26,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,15.98,0.0,0.0
2021-10-27,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,16.98,0.0,0.0
2021-10-28,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,16.53,0.0,0.0
2021-10-29,276.528,281.649,4.5,21960.388,100.3542,630562.0,1587.0,71.7,16.26,0.0,0.0
2021-11-01,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,16.41,0.830295666261649,0.6256013690799644
2021-11-02,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,16.03,0.830295666261649,0.6256013690799644
2021-11-03,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,15.1,0.830295666261649,0.6256013690799644
2021-11-04,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,15.44,0.830295666261649,0.6256013690799644
2021-11-05,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,16.48,0.830295666261649,0.6256013690799644
2021-11-08,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,17.22,0.830295666261649,0.6256013690799644
2021-11-09,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,17.78,0.830295666261649,0.6256013690799644
2021-11-10,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,18.73,0.830295666261649,0.6256013690799644
2021-11-11,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,17.66,0.830295666261649,0.6256013690799644
2021-11-12,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,16.29,0.830295666261649,0.6256013690799644
2021-11-15,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,16.49,0.830295666261649,0.6256013690799644
2021-11-16,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,16.37,0.830295666261649,0.6256013690799644
2021-11-17,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,17.11,0.0,0.0
2021-11-18,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,17.59,0.0,0.0
2021-11-19,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,17.91,0.0,0.0
2021-11-22,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,19.17,0.0,0.0
2021-11-23,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,19.38,0.0,0.0
2021-11-24,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,18.58,0.0,0.0
2021-11-25,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,18.58,0.0,0.0
2021-11-26,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,28.62,0.0,0.0
2021-11-29,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,22.96,0.0,0.0
2021-11-30,278.824,283.411,4.2,21960.388,101.2684,637775.0,1704.0,67.4,27.19,0.0,0.0
2021-12-01,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,31.12,0.7108426821220482,0.6386484645973578
2021-12-02,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,27.95,0.7108426821220482,0.6386484645973578
2021-12-03,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,30.67,0.7108426821220482,0.6386484645973578
2021-12-06,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,27.18,0.7108426821220482,0.6386484645973578
2021-12-07,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,21.89,0.7108426821220482,0.6386484645973578
2021-12-08,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,19.9,0.7108426821220482,0.6386484645973578
2021-12-09,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,21.58,0.7108426821220482,0.6386484645973578
2021-12-10,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,18.69,0.7108426821220482,0.6386484645973578
2021-12-13,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,20.31,0.7108426821220482,0.6386484645973578
2021-12-14,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,21.89,0.7108426821220482,0.6386484645973578
2021-12-15,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,19.29,0.7108426821220482,0.6386484645973578
2021-12-16,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,20.57,0.7108426821220482,0.6386484645973578
2021-12-17,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,21.57,0.0,0.0
2021-12-20,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,22.87,0.0,0.0
2021-12-21,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,21.01,0.0,0.0
2021-12-22,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,18.63,0.0,0.0
2021-12-23,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,17.96,0.0,0.0
2021-12-24,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,17.96,0.0,0.0
2021-12-27,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,17.68,0.0,0.0
2021-12-28,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,17.54,0.0,0.0
2021-12-29,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,16.95,0.0,0.0
2021-12-30,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,17.33,0.0,0.0
2021-12-31,280.806,285.221,3.9,21960.388,101.1948,632515.0,1757.0,70.6,17.22,0.0,0.0
2022-01-01,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,17.22,0.6182204083958309,0.5532551950943265
2022-01-03,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,16.6,0.6182204083958309,0.5532551950943265
2022-01-04,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,16.91,0.6182204083958309,0.5532551950943265
2022-01-05,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,19.73,0.6182204083958309,0.5532551950943265
2022-01-06,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,19.61,0.6182204083958309,0.5532551950943265
2022-01-07,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,18.76,0.6182204083958309,0.5532551950943265
2022-01-10,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,19.4,0.6182204083958309,0.5532551950943265
2022-01-11,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,18.41,0.6182204083958309,0.5532551950943265
2022-01-12,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,17.62,0.6182204083958309,0.5532551950943265
2022-01-13,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,20.31,0.6182204083958309,0.5532551950943265
2022-01-14,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,19.19,0.6182204083958309,0.5532551950943265
2022-01-17,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,19.19,0.6182204083958309,0.5532551950943265
2022-01-18,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,22.79,0.0,0.0
2022-01-19,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,23.85,0.0,0.0
2022-01-20,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,25.59,0.0,0.0
2022-01-21,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,28.85,0.0,0.0
2022-01-24,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,29.9,0.0,0.0
2022-01-25,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,31.16,0.0,0.0
2022-01-26,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,31.96,0.0,0.0
2022-01-27,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,30.49,0.0,0.0
2022-01-28,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,27.66,0.0,0.0
2022-01-31,282.542,286.799,4.0,21903.85,101.2146,644034.0,1712.0,67.2,24.83,0.0,0.0
2022-02-01,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,21.96,0.7018425579205845,0.5080212971453779
2022-02-02,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,22.09,0.7018425579205845,0.5080212971453779
2022-02-03,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,24.35,0.7018425579205845,0.5080212971453779
2022-02-04,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,23.22,0.7018425579205845,0.5080212971453779
2022-02-07,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,22.86,0.7018425579205845,0.5080212971453779
2022-02-08,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,21.44,0.7018425579205845,0.5080212971453779
2022-02-09,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,19.96,0.7018425579205845,0.5080212971453779
2022-02-10,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,23.91,0.7018425579205845,0.5080212971453779
2022-02-11,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,27.36,0.7018425579205845,0.5080212971453779
2022-02-14,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,28.33,0.7018425579205845,0.5080212971453779
2022-02-15,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,25.7,0.7018425579205845,0.5080212971453779
2022-02-16,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,24.29,0.7018425579205845,0.5080212971453779
2022-02-17,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,28.11,0.0,0.0
2022-02-18,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,27.75,0.0,0.0
2022-02-21,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,27.75,0.0,0.0
2022-02-22,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,28.81,0.0,0.0
2022-02-23,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,31.02,0.0,0.0
2022-02-24,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,30.32,0.0,0.0
2022-02-25,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,27.59,0.0,0.0
2022-02-28,284.525,288.256,3.8,21903.85,101.8458,650522.0,1742.0,62.8,30.15,0.0,0.0
2022-03-01,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,33.32,1.0340040418240992,0.27336811722913357
2022-03-02,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,30.74,1.0340040418240992,0.27336811722913357
2022-03-03,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,30.48,1.0340040418240992,0.27336811722913357
2022-03-04,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,31.98,1.0340040418240992,0.27336811722913357
2022-03-07,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,36.45,1.0340040418240992,0.27336811722913357
2022-03-08,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,35.13,1.0340040418240992,0.27336811722913357
2022-03-09,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,32.45,1.0340040418240992,0.27336811722913357
2022-03-10,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,30.23,1.0340040418240992,0.27336811722913357
2022-03-11,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,30.75,1.0340040418240992,0.27336811722913357
2022-03-14,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,31.77,1.0340040418240992,0.27336811722913357
2022-03-15,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,29.83,1.0340040418240992,0.27336811722913357
2022-03-16,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,26.67,1.0340040418240992,0.27336811722913357
2022-03-17,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,25.67,0.0,0.0
2022-03-18,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,23.87,0.0,0.0
2022-03-21,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,23.53,0.0,0.0
2022-03-22,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,22.94,0.0,0.0
2022-03-23,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,23.57,0.0,0.0
2022-03-24,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,21.67,0.0,0.0
2022-03-25,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,20.81,0.0,0.0
2022-03-28,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,19.63,0.0,0.0
2022-03-29,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,18.9,0.0,0.0
2022-03-30,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,19.33,0.0,0.0
2022-03-31,287.467,289.044,3.7,21903.85,102.6732,664167.0,1678.0,59.4,20.56,0.0,0.0
2022-04-01,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,19.63,0.3878706077567129,0.4947343657021097
2022-04-04,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,18.57,0.3878706077567129,0.4947343657021097
2022-04-05,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,21.03,0.3878706077567129,0.4947343657021097
2022-04-06,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,22.1,0.3878706077567129,0.4947343657021097
2022-04-07,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,21.55,0.3878706077567129,0.4947343657021097
2022-04-08,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,21.16,0.3878706077567129,0.4947343657021097
2022-04-11,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,24.37,0.3878706077567129,0.4947343657021097
2022-04-12,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,24.26,0.3878706077567129,0.4947343657021097
2022-04-13,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,21.82,0.3878706077567129,0.4947343657021097
2022-04-14,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,22.7,0.3878706077567129,0.4947343657021097
2022-04-15,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,22.7,0.3878706077567129,0.4947343657021097
2022-04-18,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,22.17,0.3878706077567129,0.4947343657021097
2022-04-19,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,21.37,0.0,0.0
2022-04-20,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,20.32,0.0,0.0
2022-04-21,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,22.68,0.0,0.0
2022-04-22,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,28.21,0.0,0.0
2022-04-25,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,27.02,0.0,0.0
2022-04-26,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,33.52,0.0,0.0
2022-04-27,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,31.6,0.0,0.0
2022-04-28,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,29.99,0.0,0.0
2022-04-29,288.582,290.474,3.7,21919.222,102.9024,673245.0,1828.0,65.2,33.4,0.0,0.0
2022-05-01,291.299,292.039,3.6,21919.222,102.9659,671040.0,1540.0,58.4,33.4,0.9415001628653163,0.5387745546933553
